	App	Category	Rating	Reviews	Size	Installs	Type	Price	Content Rating	Genres	Last Updated	Current Ver	Android Ver
9800	OpenGL ES CapsViewer	27	4.6	78.0	375.0	10000.0	1	0.0	1	41	241.0	0.6	4.3 and up
9801	ES-IPTV	32	4.0	944.0	11264.0	50000.0	1	0.0	1	35	409.0	4.2.1	4.1 and up
9802	OpenGL-ES Info	27	4.3	249.0	626.0	10000.0	1	0.0	1	41	1938.0	1.4	1.6 and up
9803	Dr. ES PV Calculator	27	5.0	19.0	11264.0	500.0	1	0.0	1	41	262.0	3.4.7.2.16	4.1 and up
9804	ES File Explorer & File Manager 2018	27	3.8	24.0	2969.6	5000.0	1	0.0	1	41	256.0	1.1	4.2 and up
9805	HTC Sense Input - ES	27	4.3	3509.0	6656.0	1000000.0	1	0.0	1	41	1125.0	1.0.612919	5.0 and up
9806	2019 Tricks Es File Explores	27	3.0	4.0	2048.0	1000.0	1	0.0	1	41	987.0	1.0	2.2 and up
9807	ES Billing System (Offline App)	29	5.0	1.0	4300.8	100.0	1	0.0	1	43	195.0	1.0	4.1 and up
9809	YEBIS OpenGL ES 3.0 Tech Demo	20	4.6	380.0	6860.8	10000.0	1	0.0	1	10	1723.0	1.0	4.3 and up
9811	Advanced calculator fx 991 es plus & 991 ms plus	20	4.7	7252.0	9420.8	500000.0	1	0.0	1	9	118.0	3.3.1-build-02-08-2018-19-release	4.0 and up
9812	ES Solar	5	5.0	3.0	4812.8	100.0	1	0.0	1	5	195.0	1.2	4.1 and up
9813	File Manager by Xiaomi: release file storage space	27	4.8	337532.0	15360.0	10000000.0	1	0.0	1	41	140.0	V1-180703	4.4 and up
9814	ESLock File Recovery Lite	29	3.0	460.0	161.0	50000.0	1	0.0	1	43	1058.0	1.5.9	4.0.3 and up
9815	Castle Clash: Epic Empire ES	20	4.6	584070.0	24576.0	5000000.0	1	0.0	3	23	133.0	1.4.1	4.1 and up
9816	¿Es Vegan?	13	4.6	438.0	1740.8	10000.0	1	0.0	1	13	484.0	2.2.3	3.0 and up
9818	Moto File Manager	27	4.1	38679.0	6041.6	10000000.0	1	0.0	1	41	300.0	v3.7.93	5.0 and up
9819	School scientific calculator fx 500 es plus 500 ms	20	4.6	1553.0	9420.8	100000.0	1	0.0	1	9	118.0	3.3.1-build-02-08-2018-19-release	4.0 and up
9820	Esto Es Guerra TVN	20	4.5	1303.0	13312.0	100000.0	1	0.0	1	10	127.0	1.7.2	4.1 and up
9822	ET Markets : NSE & BSE India	12	4.2	24980.0	9420.8	1000000.0	1	0.0	1	12	135.0	2.1.3	4.1 and up
9824	ET Telecom from Economic Times	33	4.7	273.0	6451.2	10000.0	1	0.0	1	46	113.0	2.9.0	4.1 and up
9825	Égalité et Réconciliation	33	4.9	58.0	3891.2	500.0	0	2.99	1	46	186.0	1.1.1	5.0 and up
9826	Economic Times : Market News Go Edition	33	4.3	39.0	4300.8	5000.0	1	0.0	1	46	224.0	1.0.4	4.1 and up
9827	Hymnes et Louanges	4	4.4	1877.0	5836.8	100000.0	1	0.0	1	4	617.0	2.4.1	4.1 and up
9828	Lire avec Sami et Julie	20	3.6	569.0	18432.0	100000.0	1	0.0	1	0	1629.0	1.2	2.2 and up
9829	Lettre et demande d'emploi	20	4.6	302.0	10137.6	100000.0	1	0.0	1	9	330.0	1.0	4.0 and up
9832	Blagues et Histoires Drôles	20	3.9	859.0	5427.2	100000.0	1	0.0	2	10	648.0	0.0.2	4.1 and up
9833	Lettre de motivation et CV	20	4.3	979.0	10137.6	100000.0	1	0.0	1	9	121.0	2.0	4.0 and up
9834	Anime et Manga Amino en Français	22	4.8	3782.0	64512.0	50000.0	1	0.0	2	37	138.0	1.8.19106	4.0.3 and up
9841	Google News	33	3.9	878065.0	13312.0	1000000000.0	1	0.0	2	46	119.0	5.2.0	4.4 and up
9843	Beauty and the Beast	20	4.4	70883.0	31744.0	1000000.0	1	0.0	1	0	113.0	1.7.6	4.2 and up
9846	iTranslate Translator & Dictionary	29	4.3	201718.0	35840.0	10000000.0	1	0.0	1	43	140.0	4.6.15	4.1 and up
9847	Oggy	19	4.5	49971.0	62464.0	5000000.0	1	0.0	1	19	456.0	1.3.1	4.0.3 and up
9850	Amino: Communities and Chats	22	4.8	1264084.0	63488.0	10000000.0	1	0.0	2	37	113.0	1.8.19179	4.0.3 and up
9851	Nike Training Club - Workouts & Fitness Plans	15	4.6	251618.0	95232.0	10000000.0	1	0.0	1	14	133.0	5.14.0	5.0 and up
9852	Pocket Mortys	20	4.5	174215.0	95232.0	10000000.0	1	0.0	1	29	117.0	2.5.2	4.1 and up
9853	Hangouts Dialer - Call Phones	7	4.0	122512.0	79.0	10000000.0	1	0.0	1	7	1183.0	0.1.100944346	4.0.3 and up
9854	Ideal Weight BMI Calculator	15	4.2	112384.0	5120.0	5000000.0	1	0.0	1	14	278.0	2.1.0	4.1 and up
9856	Offline Maps & Navigation	26	4.7	193364.0	33792.0	5000000.0	1	0.0	1	40	174.0	17.4.1	4.0.3 and up
9857	Voice changer with effects	20	4.2	1260903.0	8908.8	50000000.0	1	0.0	1	10	118.0	3.4.8	4.1 and up
9858	Fitness & Bodybuilding	15	4.6	95201.0	62464.0	5000000.0	1	0.0	1	14	142.0	2.4.1	4.1 and up
9860	EU Mobile Money	12	3.9	460.0	6246.4	100000.0	1	0.0	1	12	135.0	1.6	4.0 and up
9861	European Union Simulator	20	3.6	688.0	26624.0	50000.0	1	0.0	1	29	799.0	1.2	4.0.3 and up
9862	EU Charter	4	4.6	33.0	37888.0	1000.0	1	0.0	1	4	681.0	1.0.3	4.0 and up
9864	EU Flags Free Live Wallpaper	28	3.4	730.0	2355.2	100000.0	1	0.0	1	42	1836.0	1.95	2.1 and up
9865	myLPG.eu	26	4.2	556.0	4505.6	50000.0	1	0.0	1	40	126.0	1.95	4.0 and up
9866	YouCamp EU	26	3.4	39.0	32768.0	1000.0	0	2.56	1	40	1957.0	1.3.1	2.2 and up
9867	EU Economy	29	3.6	47.0	879.0	5000.0	1	0.0	1	43	344.0	9.0	4.2 and up
9868	Flag of European Union	28	4.2	36.0	5427.2	1000.0	1	0.0	1	42	718.0	2.0	2.3.3 and up
9869	EU Data Protection	4	3.5	29.0	17408.0	1000.0	1	0.0	1	4	866.0	2.0	4.0.3 and up
9870	Flag Of European Union LWP	28	4.3	88.0	4300.8	1000.0	1	0.0	1	42	308.0	7.0	4.0.3 and up
9872	Council Voting Calculator	7	3.9	33.0	3481.6	5000.0	1	0.0	1	7	691.0	2.3.0	4.1 and up
9873	EU Flags Live Wallpaper	28	4.3	444.0	12288.0	10000.0	0	0.99	1	42	1836.0	1.95	2.1 and up
9874	EU FTL Calculator	5	3.6	60.0	1843.2	10000.0	1	0.0	1	5	180.0	1.5.1	4.1 and up
9876	Passenger rights	26	3.9	442.0	2560.0	50000.0	1	0.0	1	40	316.0	1.1.3	4.0.3 and up
9877	EU Mobile Money Partenaire Commercial	12	4.3	70.0	3993.6	10000.0	1	0.0	1	12	198.0	1.3	4.0.3 and up
9878	Eurostat Country Profiles	29	3.7	87.0	2048.0	10000.0	1	0.0	1	43	230.0	37.0	4.0.3 and up
9880	My EU	20	3.8	4.0	13312.0	100.0	1	0.0	1	9	562.0	3.2.1	4.1 and up
9882	R-EU-READY	19	4.1	13.0	16384.0	500.0	1	0.0	1	31	1001.0	1.5	2.2 and up
9883	taxi.eu	26	4.1	1865.0	22528.0	100000.0	1	0.0	1	40	153.0	10.7.1388	4.4 and up
9884	CVRIA	5	4.7	68.0	3584.0	10000.0	1	0.0	1	5	566.0	1.1.10	4.4 and up
9887	TAXLANDIA	20	1.9	141.0	66560.0	1000.0	1	0.0	1	33	267.0	1.8.2	4.3 and up
9888	European Solidarity Corps	22	3.6	9.0	21504.0	1000.0	1	0.0	2	37	146.0	1.2.0	4.4 and up
9889	Have your say on Europe	7	3.8	19.0	21504.0	500.0	1	0.0	1	7	223.0	1.1.0	4.1 and up
9891	Doorstep EU	33	4.5	67.0	12288.0	1000.0	1	0.0	1	46	155.0	1.8	4.1 and up
9892	EURES - Your Job in Europe	5	2.7	358.0	2048.0	50000.0	1	0.0	1	5	436.0	1.4.1	2.3.3 and up
9894	Invasive Alien Species Europe	20	4.5	13.0	13312.0	1000.0	1	0.0	1	9	373.0	1.0.6	4.4 and up
9896	EU Exit poll	18	5.0	10.0	9625.6	100.0	1	0.0	1	17	866.0	1.6	4.1 and up
9897	Schengen/EU App	27	4.0	24.0	11264.0	1000.0	1	0.0	1	41	274.0	1.0	4.1 and up
9901	Brexit EU	20	4.4	7.0	7680.0	500.0	1	0.0	1	20	993.0	1.0	2.3 and up
9903	EU Life Explorer	33	4.0	2.0	12288.0	50.0	1	0.0	1	46	569.0	1.1	4.1 and up
9905	EU VAT Checker	5	3.1	7.0	39.0	1000.0	1	0.0	1	5	2604.0	1	1.6 and up
9908	daskal.eu	20	5.0	5.0	15360.0	50.0	1	0.0	1	9	418.0	2.3.3	4.4 and up
9919	Inbox.eu	7	3.7	98.0	9932.8	10000.0	1	0.0	1	7	140.0	6.4.7	4.3 and up
9920	CALIOPE EU: Air Quality	15	3.9	21.0	2252.8	1000.0	1	0.0	1	14	1125.0	1.1.2	4.0 and up
9923	Going Abroad	20	3.0	606.0	43008.0	50000.0	1	0.0	3	33	834.0	1.2	4.0 and up
9929	Campervan.Guide Pro	26	4.2	238.0	68608.0	10000.0	0	5.99	1	40	159.0	4.6.2	4.1 and up
9930	Qserve EU MDR First Aid	5	3.0	2.0	17408.0	100.0	1	0.0	1	5	566.0	1.2.22	4.1 and up
9933	Strawberry Shortcake Ice Cream Island	20	4.2	32200.0	15360.0	5000000.0	1	0.0	1	0	387.0	1.2	4.1 and up
9936	Rail Planner Eurail/Interrail	34	4.2	3596.0	31744.0	1000000.0	1	0.0	1	47	166.0	3.0.1 (70)	4.0 and up
9937	eu sou franky	5	3.7	195.0	4096.0	10000.0	1	0.0	1	5	737.0	1.0.1	4.0 and up
9939	efootwear.eu - online store	23	4.5	928.0	8806.4	100000.0	1	0.0	1	38	118.0	1.7.0	4.4 and up
9940	ChargeHub - Find EV & Tesla Charging Stations	34	4.6	796.0	25600.0	50000.0	1	0.0	1	47	194.0	6.7.0	4.0.3 and up
9941	PlugShare	34	4.7	4501.0	26624.0	100000.0	1	0.0	2	47	126.0	3.5.1	4.0.3 and up
9942	NEXTCHARGE - Charging Stations	34	4.3	891.0	6553.6	50000.0	1	0.0	1	47	125.0	4.5.1	4.1 and up
9943	NissanConnect® EV & Services	18	2.3	853.0	90112.0	50000.0	1	0.0	1	17	131.0	6.2.0	4.4 and up
9944	EV Connect	34	2.8	25.0	5939.2	1000.0	1	0.0	1	47	114.0	2.10.0	5.0 and up
9945	HondaLink EV	27	2.8	44.0	41984.0	10000.0	1	0.0	1	41	161.0	3.8	2.3 and up
9946	EV Stations Hawaii	34	3.6	7.0	2560.0	1000.0	1	0.0	1	47	547.0	3.0.6	4.1 and up
9948	EV Trip Optimizer for Tesla	2	3.2	46.0	6758.4	1000.0	1	0.0	1	2	155.0	3.4	4.1 and up
9949	JuiceNet - Smart EV Charging	34	3.5	106.0	24576.0	5000.0	1	0.0	1	47	142.0	2.1.223	4.0 and up
9950	Zap-Map: EV charging points UK	34	3.8	181.0	10035.2	10000.0	1	0.0	1	47	145.0	4.0.4	4.1 and up
9951	EV Charging	34	3.5	8.0	32768.0	1000.0	1	0.0	1	47	484.0	2.0.0	4.1 and up
9952	Simple EV Calc	29	4.2	105.0	73728.0	1000.0	1	0.0	1	43	408.0	2.2.2	4.4 and up
9954	Electric Car Charging Points: Ev charger Stations	34	4.5	8.0	8294.4	100.0	1	0.0	1	47	117.0	1.3	4.1 and up
9955	ELMO EV Charging	34	3.4	14.0	6348.8	1000.0	1	0.0	1	47	307.0	2.1.05	4.0.3 and up
9956	Bolt - EV Charging Service	2	3.0	9.0	8601.6	100.0	1	0.0	1	2	250.0	2.2.0	5.0 and up
9957	To-U - free EV public charging	26	4.4	75.0	19456.0	1000.0	1	0.0	1	40	189.0	2.9.0	4.1 and up
9958	Light Meter - EV	24	4.0	26.0	8704.0	1000.0	1	0.0	1	39	118.0	4.1.1	4.4 and up
9960	EV Finder	27	4.3	29.0	23552.0	1000.0	1	0.0	1	41	659.0	2.7	2.3 and up
9962	EV Real Estate Search	18	4.1	88.0	20480.0	5000.0	1	0.0	1	17	138.0	5.600.49	4.0.3 and up
9963	Ev Dizayn	18	3.6	30.0	5324.8	5000.0	1	0.0	1	17	1365.0	1.0	4.0 and up
9964	Power Plug EV charger	34	3.7	13.0	3993.6	1000.0	1	0.0	1	47	1437.0	1.1	2.3.3 and up
9965	Builder Craft: House Building & Exploration	20	4.2	20807.0	53248.0	1000000.0	1	0.0	3	29	483.0	1.3	4.1 and up
9966	Texas Hold'em EV Calculator	27	3.7	6.0	1331.2	1000.0	1	0.0	1	41	1116.0	1.0	2.3 and up
9967	Bird - Enjoy The Ride	26	4.3	2649.0	25600.0	500000.0	1	0.0	1	40	117.0	4.1.1	4.4 and up
9970	German Vocabulary Trainer	20	3.3	1218.0	1024.0	100000.0	1	0.0	1	9	2287.0	1.0	2.1 and up
9971	REV Robotic Enhance Vehicles	20	4.4	2558.0	62464.0	100000.0	1	0.0	1	10	316.0	2.0.11	4.4 and up
9972	Home Workout - No Equipment	15	4.8	432160.0	15360.0	10000000.0	1	0.0	1	14	153.0	Varies with device	Varies with device
9974	Electric Car Taxi Driver: NY City Cab Taxi Games	20	4.0	5886.0	55296.0	1000000.0	1	0.0	1	29	184.0	1.2	4.0 and up
9975	EV Calculator	27	4.9	85.0	19456.0	1000.0	1	0.0	1	41	146.0	1.20	4.1 and up
9976	Home Decoration Game	20	4.0	17543.0	19456.0	5000000.0	1	0.0	1	20	307.0	3.0.1	4.0 and up
9978	PokeType - Dex	20	4.6	36813.0	33792.0	500000.0	1	0.0	1	10	211.0	4.2.0	4.1 and up
9980	Survival Forest : Survivor Home Builder	20	3.6	9389.0	65536.0	1000000.0	1	0.0	2	29	181.0	1.3.4	4.0 and up
9981	Room Creator Interior Design	16	3.9	59660.0	73728.0	1000000.0	1	0.0	1	15	624.0	3.4	2.3 and up
9982	Doll House Design & Decoration 2: Girls House Game	20	3.9	2338.0	46080.0	100000.0	1	0.0	1	29	183.0	1.1	4.1 and up
9984	eCooltra: scooter sharing. Share electric scooters	26	4.2	2822.0	27648.0	100000.0	1	0.0	1	40	124.0	1.21.2	4.1 and up
9985	Design Home	20	4.4	539931.0	70656.0	10000000.0	1	0.0	1	29	114.0	1.11.01	4.2 and up
9988	PeopleTV - Watch Celebrity News	20	4.3	2223.0	8806.4	100000.0	1	0.0	2	10	245.0	1.2.0.8	4.1 and up
9995	Water Surfer Racing In Moto	19	4.3	2233.0	36864.0	1000000.0	1	0.0	1	28	273.0	1.1	2.3 and up
9998	EW Widgets for Zooper	27	3.4	5.0	1945.6	100.0	1	0.0	1	41	725.0	1.0.2	4.0.3 and up
10000	The List	33	3.5	66.0	12288.0	10000.0	1	0.0	1	46	545.0	6.11	4.1 and up
10002	European War 6: 1804	20	4.2	1330.0	98304.0	10000.0	0	0.99	2	23	133.0	1.1.0	4.4 and up
10003	XCOM®: Enemy Within	20	4.2	13752.0	21504.0	100000.0	0	9.99	4	23	400.0	1.7.0	4.0 and up
10008	European War 5:Empire	20	3.8	9513.0	83968.0	100000.0	1	0.0	3	23	173.0	1.2.6	4.0.3 and up
10010	Rescue Robots Survival Games	19	4.0	27557.0	70656.0	5000000.0	1	0.0	2	22	145.0	F2i	4.1 and up
10011	Raytheon F-16 EW 360 VR	20	4.5	6.0	22528.0	500.0	1	0.0	1	10	537.0	1.0.01	4.4 and up
10012	Pregnant Emergency Surgery	20	3.8	127229.0	34816.0	10000000.0	1	0.0	1	20	447.0	1.1.14	4.0 and up
10013	Eddsworld Amino	22	4.9	3071.0	64512.0	10000.0	1	0.0	2	37	138.0	1.8.19106	4.0.3 and up
10016	Storm Shield	31	3.5	2000.0	14336.0	100000.0	1	0.0	1	45	120.0	4.1.12	5.0 and up
10017	EdiRange	27	3.0	736.0	1843.2	100000.0	1	0.0	1	41	511.0	1.11	4.0.3 and up
10018	TRANSFORMERS: Earth Wars	20	4.5	256219.0	97280.0	10000000.0	1	0.0	1	23	120.0	1.64.0.21247	4.2 and up
10019	Beard Live Camera Photo Editor	3	4.7	900.0	30720.0	5000.0	1	0.0	1	3	248.0	1.1	4.0.3 and up
10021	No Pimple - Fun games	20	3.3	24091.0	16384.0	5000000.0	1	0.0	2	20	846.0	1.1.0	2.3 and up
10023	Web Browser for Android	7	4.1	55110.0	4403.2	1000000.0	1	0.0	1	7	161.0	2.2	4.0 and up
10024	OMG Gross Zit - Date Nightmare	20	3.7	70105.0	68608.0	10000000.0	1	0.0	1	20	175.0	1.0.3	4.1 and up
10025	Garden Fever - Free!	20	3.9	13253.0	12288.0	1000000.0	1	0.0	1	24	841.0	2.1.080	2.3 and up
10026	GO SMS PRO EMOJI PLUGIN	28	3.5	84779.0	8704.0	5000000.0	1	0.0	1	42	177.0	2.4	4.0 and up
10027	Bike Race - Bike Blast Rush	19	4.4	83891.0	49152.0	10000000.0	1	0.0	1	22	132.0	3.1	4.0 and up
10028	Subway Simulator 3D	20	4.0	25489.0	63488.0	1000000.0	1	0.0	1	29	114.0	2.9.0	4.1 and up
10029	XCOM: TBG	20	4.0	2294.0	97280.0	100000.0	1	0.0	1	10	688.0	1.2.1	2.3 and up
10030	ETERNITY WARRIORS 2	19	4.6	568391.0	5324.8	5000000.0	1	0.0	2	22	1611.0	4.3.1	2.1 and up
10032	Deus Ex GO	20	4.5	9699.0	23552.0	100000.0	0	0.99	2	24	128.0	2.1.111374	4.2 and up
10033	ADWLauncher 1 EX	28	4.3	28728.0	2867.2	500000.0	0	2.49	1	42	1950.0	1.3.3.9	1.6 and up
10035	GO Launcher EX UI5.0 theme	28	4.3	111634.0	13312.0	5000000.0	1	0.0	1	42	1647.0	2.08	2.0 and up
10036	Device Info Ex Live Wallpaper	28	4.1	2645.0	1126.4	50000.0	0	0.99	1	42	1074.0	11.0.0	2.1 and up
10037	GO Weather EX Theme White	31	4.2	8723.0	4710.4	500000.0	1	0.0	1	45	1554.0	1.0	2.2 and up
10038	Advanced EX for HYUNDAI	27	2.7	168.0	170.0	5000.0	0	4.99	1	41	1355.0	1.10	1.6 and up
10039	MIUI Style GO Weather EX	31	4.2	2115.0	1126.4	500000.0	1	0.0	1	45	1608.0	1.3	1.6 and up
10040	Remote EX for NISSAN	7	2.3	223.0	1024.0	5000.0	0	1.49	1	7	1586.0	1.3	3.0 and up
10042	Get Over Your Ex	8	4.1	10.0	11264.0	5000.0	1	0.0	1	8	595.0	1.1	4.0.3 and up
10043	Advanced EX for MITSUBISHI	27	2.9	33.0	141.0	1000.0	0	4.99	1	41	1195.0	1.1	1.6 and up
10044	Advanced EX for KIA	27	3.3	257.0	160.0	5000.0	0	4.99	1	41	1355.0	1.4	1.6 and up
10046	Airway Ex - Intubate. Anesthetize. Train.	21	4.3	123.0	88064.0	10000.0	1	0.0	1	36	180.0	0.6.88	5.0 and up
10047	Advanced EX for NISSAN	27	2.9	164.0	144.0	5000.0	0	4.99	1	41	1355.0	1.3	1.6 and up
10048	Advanced EX for FIAT	27	3.5	138.0	141.0	5000.0	0	4.99	1	41	1364.0	1.6	1.6 and up
10049	Advanced EX for RENAULT	27	2.8	130.0	143.0	5000.0	0	4.99	1	41	1355.0	1.1	1.6 and up
10051	Aurum Blade EX	20	4.3	28151.0	17408.0	1000000.0	1	0.0	3	32	1273.0	1.0.2	2.2 and up
10052	SCI-Ex	15	3.5	8.0	8089.6	1000.0	1	0.0	1	14	153.0	1.0060.b0060	5.0 and up
10053	Papyrus Ex	27	4.6	1092.0	190.0	100000.0	1	0.0	1	41	2345.0	2.3.3	2.1 and up
10054	GLASS GO Launcher EX Theme	28	4.2	18280.0	6144.0	1000000.0	1	0.0	1	42	1420.0	1.28	1.6 and up
10055	Moonlight GO Weather EX	31	4.2	11510.0	3584.0	1000000.0	1	0.0	1	45	1553.0	1.4	2.2 and up
10056	My Ex Girlfriend Comes Back	20	3.7	3258.0	26624.0	500000.0	1	0.0	1	20	999.0	1.0.0	2.3 and up
10057	An Elite Warrior Ex	19	4.7	15.0	95232.0	100.0	0	0.99	1	18	737.0	1.59	4.0.3 and up
10058	Gods Wars Ex : Vampire	20	3.9	1550.0	21504.0	100000.0	1	0.0	2	32	396.0	1.0.6	3.0 and up
10059	BakaReader EX	4	4.3	8894.0	2355.2	100000.0	1	0.0	1	4	128.0	1.1.51	4.0 and up
10061	X your Ex - Break Up Treatment	15	4.0	32.0	65536.0	5000.0	1	0.0	1	14	557.0	3.9	4.1 and up
10062	Ex Quotes	18	4.4	129.0	8294.4	50000.0	1	0.0	3	17	165.0	3.0.1	4.1 and up
10063	GO Contacts EX Black & Grey	28	3.7	21.0	376.0	500.0	0	0.99	1	42	1891.0	1.0	1.6 and up
10064	CYANOGEN GO Launcher EX Theme	28	4.3	60298.0	13312.0	5000000.0	1	0.0	1	42	1420.0	1.38	1.6 and up
10065	Ex Service Taxis	5	3.5	15.0	8192.0	1000.0	1	0.0	1	5	1134.0	20.7.9.2	2.3 and up
10067	S.O.L : Stone of Life EX	20	4.3	171220.0	43008.0	5000000.0	1	0.0	3	32	1219.0	1.2.6	2.3.3 and up
10068	How To Get Your Ex Back Fast	18	4.0	22.0	19456.0	5000.0	1	0.0	1	17	294.0	15.0	4.0.3 and up
10069	ExDialer PRO Key	7	4.5	5474.0	17.0	100000.0	0	3.99	1	7	1778.0	81	2.1 and up
10070	Volume Control Ex	27	4.2	5.0	2560.0	100.0	0	1.49	1	41	121.0	1.6.2	4.0 and up
10071	Virtual Dice EX	19	4.3	40.0	3686.4	5000.0	1	0.0	1	30	988.0	2.8	3.0 and up
10072	Black Theme Go Launcher EX	28	4.1	285.0	3993.6	50000.0	1	0.0	2	42	421.0	5.0	2.3 and up
10073	EY Events	5	2.5	31.0	55296.0	10000.0	1	0.0	1	5	238.0	2.6	4.1 and up
10074	EY GlobalOne	5	2.7	11.0	6963.2	1000.0	1	0.0	1	5	366.0	3.1.0	2.2 and up
10079	EY TaxChat	12	1.2	44.0	27648.0	1000.0	1	0.0	1	12	233.0	3.24.0	6.0 and up
10083	EY India Tax Insights	5	4.7	87.0	5222.4	10000.0	1	0.0	1	5	501.0	0.0.1	4.1 and up
10084	EY Forensics	12	4.9	7.0	3481.6	1000.0	1	0.0	1	12	894.0	1.0.1	4.0.3 and up
10085	EY India CFO Insights	5	4.7	37.0	10240.0	5000.0	1	0.0	1	5	152.0	1.5	4.1 and up
10088	EY ATL Fuel Calculator	29	4.4	15.0	3174.4	500.0	1	0.0	1	43	130.0	12	2.1 and up
10089	Fuel Calculator for EY	27	4.7	32.0	2764.8	1000.0	1	0.0	1	41	166.0	1.11	2.1 and up
10090	EY Digi India Personal Tax	5	4.0	2.0	1740.8	100.0	1	0.0	1	5	188.0	5.0	4.0.3 and up
10092	Pink Guy - Ey B0ss	20	4.7	13.0	1228.8	500.0	1	0.0	1	10	938.0	1.0	4.0.3 and up
10093	EY Staff ENTERTAINER	18	4.3	218.0	19456.0	10000.0	1	0.0	1	17	681.0	1.0.3	2.3 and up
10095	Ey Sey Storytime រឿងនិទានតាឥសី	20	4.7	1327.0	45056.0	10000.0	1	0.0	1	0	559.0	1.2.2	4.0.3 and up
10097	Eyes - The Scary Horror Game Adventure	19	4.4	499483.0	101376.0	10000000.0	1	0.0	2	18	118.0	5.6.14	4.1 and up
10104	EY Oil & Gas	5	4.6	20.0	15360.0	1000.0	1	0.0	1	5	412.0	1.4.36	4.0.3 and up
10108	Third Eye	27	4.4	19877.0	4608.0	1000000.0	1	0.0	1	41	325.0	1.1.6	4.0 and up
10109	Sudoku Master	19	4.4	58387.0	3379.2	1000000.0	1	0.0	1	27	1811.0	1.1.2	2.1 and up
10110	Jungle Monkey Run	19	4.4	54082.0	21504.0	10000000.0	1	0.0	1	18	140.0	1.6.8	4.0.3 and up
10111	Hey That's Pretty Good!	27	4.6	222.0	10240.0	10000.0	1	0.0	1	41	852.0	4.2.0	2.3 and up
10112	Everbridge	7	3.1	497.0	36864.0	100000.0	1	0.0	1	7	134.0	8.6.2	4.4 and up
10113	I am Dentist - Save my Teeth	20	4.3	7443.0	33792.0	100000.0	1	0.0	1	20	790.0	1.0.11	3.0 and up
10114	Best Auto Call Recorder Free	7	3.7	7.0	4403.2	500.0	1	0.0	1	7	422.0	2.1	4.1 and up
10115	FilterGrid - Cam&Photo Editor	24	4.6	126338.0	9830.4	1000000.0	1	0.0	1	39	623.0	2.0.5	4.0 and up
10117	Etihad Airways	26	4.1	3674.0	62464.0	500000.0	1	0.0	1	40	142.0	1.8.1 (41)	5.0 and up
10118	Beach Volleyball 3D	25	4.2	43191.0	14336.0	5000000.0	1	0.0	1	25	322.0	1.0.3	2.1 and up
10119	Organizer	29	4.4	936.0	5529.6	50000.0	0	2.99	1	43	164.0	2.96	4.0 and up
10120	EZ Video Download for Facebook	22	4.1	34079.0	1331.2	1000000.0	1	0.0	2	37	624.0	2.001	4.0.3 and up
10122	EZ Cleaner - Booster Optimizer	27	4.4	6801.0	2867.2	500000.0	1	0.0	1	41	324.0	1.3.1	4.0.3 and up
10123	EZ PZ RPG	20	3.8	70903.0	48128.0	1000000.0	1	0.0	3	32	762.0	2.164.4	2.3 and up
10126	EZ Inspections	29	2.8	160.0	7782.4	10000.0	1	0.0	1	43	124.0	4.5.24	4.2 and up
10127	EZ-ELD Update	2	3.1	14.0	4710.4	1000.0	1	0.0	1	2	292.0	16.00	4.3 and up
10128	EZ Display	29	2.9	280.0	10240.0	50000.0	1	0.0	1	43	1475.0	1.0.0.457	4.0 and up
10129	EZ Web Video Cast | Chromecast	32	4.1	1276.0	4710.4	100000.0	1	0.0	1	35	349.0	1.0	4.4 and up
10130	ez Share Android app	24	3.3	1461.0	13312.0	100000.0	1	0.0	1	39	454.0	3.2.6	2.3 and up
10131	EZ File Manager(Root Explorer)	29	3.5	626.0	1228.8	100000.0	1	0.0	1	43	1254.0	1.1	3.2 and up
10132	EZ Launcher	28	4.2	18926.0	2969.6	1000000.0	1	0.0	1	42	1887.0	0.5.2 beta	2.2 and up
10133	EZ-SEE	32	2.8	71.0	10240.0	10000.0	1	0.0	1	35	133.0	3.08	5.0 and up
10134	EZ-ELD Driver App (Free)	2	2.1	83.0	4915.2	5000.0	1	0.0	1	2	122.0	1.0.12	4.3 and up
10135	Ez Mirror Match	19	4.4	3344.0	36864.0	500000.0	1	0.0	1	19	329.0	2.1	4.0 and up
10136	EZ Notes Lite	29	4.4	69.0	3584.0	1000.0	1	0.0	1	43	873.0	2.79	4.0 and up
10138	Dream EZ	15	4.1	107.0	51200.0	10000.0	1	0.0	1	14	979.0	1.0.0	3.0 and up
10139	Ez Texting	5	3.3	49.0	51.0	10000.0	1	0.0	1	5	2506.0	0.59	2.1 and up
10140	EZ TV Player	32	3.5	51.0	11264.0	10000.0	1	0.0	1	35	155.0	8.0.9	5.0 and up
10141	EZ-GUI Ground Station	27	4.7	3696.0	29696.0	50000.0	1	0.0	1	41	475.0	4.5	4.3 and up
10142	Ez iCam	24	3.1	7300.0	47104.0	1000000.0	1	0.0	2	39	320.0	V4.1.0	5.0 and up
10143	E-Z App™ Train Control	27	4.3	33.0	47104.0	1000.0	1	0.0	1	41	722.0	1.0	4.3 and up
10144	EZ App Installer	27	4.1	533.0	1433.6	100000.0	1	0.0	1	41	494.0	1.4.13	4.0 and up
10145	EZ Clock & Weather Widget	31	4.2	6849.0	1228.8	1000000.0	1	0.0	1	45	1729.0	v1.9.6 beta 1	2.1 and up
